index Betriebname Milchmenge Fett.B Laktationstag BetriebDatum
1080 Schildt -0.0674146356246374 -0.0933685487486663 48 Schildt2009-05-14
1081 Schildt -0.834182103551037 -0.196097750642909 119 Schildt2009-07-16
1082 Schildt -0.998489418106694 0.112089855039818 31 Schildt2009-09-16
1083 Schildt -1.32710404721801 0.283305191530221 26 Schildt2009-05-14
1084 Schildt 0.0832004027180483 -0.641257625517959 46 Schildt2009-05-14
1085 Krabben 0.808891042005534 -0.298826952537151 90 Krabben2009-10-04
1086 Krabben 1.23335160460765 -0.829594495657403 103 Krabben2009-11-02
1087 Schildt 0.110584955143991 -0.315948486186192 84 Schildt2009-07-16
1088 Schildt -0.38233698852298 -0.0248824141525055 26 Schildt2009-05-14
1089 Schildt -1.06695079917155 0.317548258828302 33 Schildt2009-05-14
1090 Krabben 0.507660965320162 3.63912578674213 102 Krabben2009-11-02
1091 Schildt -0.916335760828866 -0.829594495657403 81 Schildt2009-07-16
1092 Dummerstorf 0.398122755616391 -0.26458388523907 71 Dummerstor2009-11-04
1093 Dargun -0.272798778819209 -0.504285356325636 57 Dargun2009-11-02
1094 Luessow 0.0284312978661626 0.677100465458151 70 Luessow2009-11-02
1095 Luessow 0.425507308042334 0.848315801948554 62 Luessow2009-11-02
1096 Luessow 0.685660556088791 -0.0933685487486663 41 Luessow2009-11-02
1097 Luessow 0.891044699283362 0.334669792477343 65 Luessow2009-11-02
1098 Dummerstorf 0.0558158502921055 -0.880959096604524 52 Dummerstor2009-11-04
1099 Dummerstorf 1.20596705218171 1.41332641236689 71 Dummerstor2009-11-04
1100 Dummerstorf 0.165354059995877 0.882558869246634 40 Dummerstor2009-11-04
1101 Luessow 0.0832004027180483 1.31059721047264 88 Luessow2009-11-02
1102 Luessow 0.0421235740791341 1.24211107587648 91 Luessow2009-11-02
1103 Luessow -0.0263378069857231 0.026482186794616 49 Luessow2009-11-02
1104 Luessow 0.261199993486677 0.317548258828302 71 Luessow2009-11-02
1105 Luessow 0.151661783782905 0.677100465458151 52 Luessow2009-11-02
1106 Dummerstorf 0.644583727449877 -0.555649957272757 69 Dummerstor2009-11-04
1107 Luessow -0.519259750652694 1.67014941710249 75 Luessow2009-11-02
1108 Dummerstorf -0.28649105503218 0.437398994371585 63 Dummerstor2009-11-04
1109 Dummerstorf -0.0947991880505802 2.1837954265737 36 Dummerstor2009-11-04
1110 Luessow -0.0947991880505802 -0.00776088050346478 66 Luessow2009-11-02
1111 Dummerstorf 0.630891451236905 -0.196097750642909 84 Dummerstor2009-11-04
1112 Luessow -0.450798369587837 0.933923470193756 78 Luessow2009-11-02
1113 Dargun 0.0284312978661626 0.112089855039818 62 Dargun2009-11-02
1114 Luessow 2.57519467347885 -0.418677688080434 45 Luessow2009-11-02
1115 Luessow 0.00104674544021977 0.796951201001432 87 Luessow2009-11-02
1116 Luessow -0.368644712310009 -0.281705418888111 25 Luessow2009-11-02
1117 Luessow 0.247507717273705 0.523006662616786 25 Luessow2009-11-02
1118 Luessow -0.300183331245152 0.19769752328502 30 Luessow2009-11-02
1119 Dummerstorf 1.06904429005199 0.831194268299514 57 Dummerstor2009-11-04
1120 Luessow -0.204337397754352 1.2934756768236 77 Luessow2009-11-02
1121 Dummerstorf -0.710951617634294 -2.11370951933543 82 Dummerstor2009-11-04
1122 Dummerstorf 1.21965932839468 -0.144733149695788 85 Dummerstor2009-11-04
1123 Dummerstorf 1.02796746141308 -0.00776088050346478 59 Dummerstor2009-11-04
1124 Luessow 0.343353650764505 -0.0762470150996263 69 Luessow2009-11-02
1125 Dummerstorf 1.20596705218171 -0.24746235159003 49 Dummerstor2009-11-04
1126 Luessow 1.08273656626496 0.146332922337898 73 Luessow2009-11-02
1127 Luessow 0.808891042005534 0.19769752328502 59 Luessow2009-11-02
1128 Luessow 0.562430070172048 -0.641257625517959 73 Luessow2009-11-02
1129 Luessow 0.179046336208848 1.72151401804961 71 Luessow2009-11-02
1130 Luessow 0.822583318218505 0.625735864511029 32 Luessow2009-11-02
1131 Luessow 0.302276822125591 0.266183657881181 73 Luessow2009-11-02
1132 Luessow 0.206430888634791 0.283305191530221 29 Luessow2009-11-02
1133 Dargun -0.396029264735952 1.19074647492936 61 Dargun2009-11-02
1134 Dargun 0.493968689107191 -0.641257625517959 61 Dargun2009-11-02
1135 Luessow -0.0126455307727517 0.231940590583101 87 Luessow2009-11-02
1136 Luessow 0.439199584255305 0.454520528020625 42 Luessow2009-11-02
1137 Dargun 0.57612234638502 0.0949683213907776 40 Dargun2009-11-02
1138 Dummerstorf 1.35658209052439 -0.504285356325636 60 Dummerstor2009-11-04
1139 Luessow -0.0674146356246374 0.796951201001432 55 Luessow2009-11-02
1140 Dargun -0.135876016689494 -0.367313087133313 47 Dargun2009-11-02
1141 Luessow -0.19064512154138 1.08801727303512 54 Luessow2009-11-02
1142 Luessow -0.19064512154138 1.3790833450688 78 Luessow2009-11-02
1143 Luessow -0.313875607458123 2.21803849387178 81 Luessow2009-11-02
1144 Luessow 0.740429660940677 -0.743986827412201 38 Luessow2009-11-02
1145 Dargun 0.986890632774162 1.46469101331401 24 Dargun2009-11-02
1146 Dargun 1.04165973762605 -1.01793136579685 53 Dargun2009-11-02
1147 Luessow 0.740429660940677 0.625735864511029 69 Luessow2009-11-02
1148 Luessow 0.493968689107191 0.625735864511029 65 Luessow2009-11-02
1149 Luessow 0.28858454591262 0.163454455986939 32 Luessow2009-11-02
1150 Luessow -0.0674146356246374 0.745586600054312 28 Luessow2009-11-02
1151 Luessow -0.615105684143494 2.66319836874683 80 Luessow2009-11-02
1152 Luessow -0.218029673967323 0.985288071140877 85 Luessow2009-11-02
1153 Luessow 0.220123164847763 1.10513880668416 41 Luessow2009-11-02
1154 Dummerstorf 1.12381339490388 -1.41172663972478 71 Dummerstor2009-11-04
1155 Luessow -0.450798369587837 0.0778467877417368 69 Luessow2009-11-02
1156 Luessow -1.06695079917155 2.62895530144875 72 Luessow2009-11-02
1157 Luessow -0.806797551125094 1.67014941710249 32 Luessow2009-11-02
1158 Dummerstorf 0.124277231356963 -0.829594495657403 52 Dummerstor2009-11-04
1159 Luessow -0.176952845328409 1.53317714791017 65 Luessow2009-11-02
1160 Dargun 0.76781421336662 -0.67550069281604 56 Dargun2009-11-02
1161 Dargun 0.658276003662848 -0.0591254814505863 75 Dargun2009-11-02
1162 Dargun 0.165354059995877 1.61878481615537 24 Dargun2009-11-02
1163 Barth 0.589814622597991 1.85848628724194 35 Barth2009-11-02
1164 Dargun -0.834182103551037 -0.470042289027555 38 Dargun2009-11-02
1165 Dargun -2.03910241029252 0.403155927073505 57 Dargun2009-11-02
1166 Barth 0.425507308042334 -0.452920755378515 46 Barth2009-11-02
1167 Barth 0.0968926789310198 0.19769752328502 53 Barth2009-11-02
1168 Barth 1.27442843324656 -0.435799221729474 71 Barth2009-11-02
1169 Dargun 0.411815031829363 0.043603720443656 67 Dargun2009-11-02
1170 Dargun 1.26073615703359 0.249062124232141 41 Dargun2009-11-02
1171 Barth 0.726737384727705 1.05377420573704 34 Barth2009-11-02
1172 Dargun 1.26073615703359 -0.24746235159003 30 Dargun2009-11-02
1173 Barth 1.54827395750599 0.916801936544716 33 Barth2009-11-02
1174 Dargun 0.110584955143991 -0.487163822676596 50 Dargun2009-11-02
1175 Barth 0.151661783782905 0.779829667352392 48 Barth2009-11-02
1176 Barth 0.781506489579591 0.00936065314557523 78 Barth2009-11-02
1177 Barth 1.05535201383902 -0.538528423623717 43 Barth2009-11-02
1178 Barth 0.589814622597991 -0.589893024570837 41 Barth2009-11-02
1179 Dargun 1.09642884247793 0.283305191530221 61 Dargun2009-11-02
1180 Dargun 1.01427518520011 -0.67550069281604 41 Dargun2009-11-02
1181 Barth -0.396029264735952 0.557249729914868 40 Barth2009-11-02
1182 Dargun 0.110584955143991 0.351791326126383 75 Dargun2009-11-02
1183 Dargun 1.24704388082062 -0.778229894710282 57 Dargun2009-11-02
1184 Dargun 1.08273656626496 -0.932323697551645 89 Dargun2009-11-02
1185 Barth 1.41135119537628 0.557249729914868 44 Barth2009-11-02
1186 Barth -0.916335760828866 1.01953113843896 26 Barth2009-11-02
1187 Barth -0.943720313254809 1.24211107587648 55 Barth2009-11-02
1188 Dargun 0.38443047940342 0.266183657881181 47 Dargun2009-11-02
1189 Barth 0.124277231356963 1.1222603403332 26 Barth2009-11-02
1190 Barth 0.589814622597991 0.21481905693406 63 Barth2009-11-02
1191 Barth -0.532952026865666 -0.144733149695788 70 Barth2009-11-02
1192 Barth 0.891044699283362 0.0949683213907776 36 Barth2009-11-02
1193 Barth 0.781506489579591 0.231940590583101 53 Barth2009-11-02
1194 Barth 0.179046336208848 -0.333070019835232 44 Barth2009-11-02
1195 Barth 0.151661783782905 -1.12066056769109 67 Barth2009-11-02
1196 Barth 1.32919753809845 0.129211388688858 34 Barth2009-11-02
1197 Barth -0.0400300831986945 0.779829667352392 82 Barth2009-11-02
1198 Barth -0.505567474439723 0.916801936544716 29 Barth2009-11-02
1199 Barth -0.204337397754352 -0.26458388523907 42 Barth2009-11-02
1200 Barth 0.315969098338563 0.351791326126383 73 Barth2009-11-02
1201 Barth -2.06648696271847 -0.795351428359322 40 Barth2009-11-02
1202 Barth 0.754121937153648 -0.178976216993869 28 Barth2009-11-02
1203 Barth 0.0421235740791341 -0.144733149695788 31 Barth2009-11-02
1204 Barth 0.28858454591262 -0.69262222646508 69 Barth2009-11-02
1205 Dargun -1.84741054331092 -2.83281393259513 41 Dargun2009-11-02
1206 Dargun 0.357045926977477 0.711343532756231 67 Dargun2009-11-02
1207 Barth 0.644583727449877 -0.658379159166999 40 Barth2009-11-02
1208 Barth 0.918429251709305 0.968166537491837 70 Barth2009-11-02
1209 Barth 0.370738203190448 0.505885128967746 56 Barth2009-11-02
1210 Dargun -0.532952026865666 2.23516002752082 28 Dargun2009-11-02
1211 Barth -0.888951208402923 -0.161854683344828 45 Barth2009-11-02
1212 Dargun 1.72627354827462 -0.572771490921797 47 Dargun2009-11-02
1213 Barth -0.259106502606237 1.51605561426113 29 Barth2009-11-02
1214 Dargun 0.630891451236905 1.2934756768236 44 Dargun2009-11-02
1215 Dargun 1.23335160460765 -1.18914670228725 55 Dargun2009-11-02
1216 Dargun 0.206430888634791 1.00240960478992 71 Dargun2009-11-02
1217 Barth 1.63042761478382 -0.26458388523907 66 Barth2009-11-02
1218 Barth 0.425507308042334 1.36196181141976 74 Barth2009-11-02
1219 Barth -1.46402680934772 -0.0933685487486663 59 Barth2009-11-02
1220 Dargun 0.179046336208848 1.8413647535929 45 Dargun2009-11-02
1221 Barth 0.0695081265050769 0.21481905693406 79 Barth2009-11-02
1222 Barth 0.179046336208848 -1.12066056769109 81 Barth2009-11-02
1223 Dargun 1.28812070945953 -0.127611616046747 38 Dargun2009-11-02
1224 Dargun 1.11012111869091 -1.08641750039301 62 Dargun2009-11-02
1225 Dargun 0.274892269699648 0.043603720443656 78 Dargun2009-11-02
1226 Barth 0.48027641289422 0.523006662616786 46 Barth2009-11-02
1227 Barth -0.724643893847266 2.47486149860739 64 Barth2009-11-02
1228 Dargun -0.231721950180294 1.13938187398224 30 Dargun2009-11-02
1229 Dargun 0.411815031829363 -0.110490082397707 65 Dargun2009-11-02
1230 Dargun -0.149568292902466 0.283305191530221 72 Dargun2009-11-02
1231 Krabben 0.658276003662848 -1.06929596674397 81 Krabben2009-11-02
1232 Krabben 0.918429251709305 -1.49733430796998 81 Krabben2009-11-02
1233 Krabben -0.272798778819209 -1.01793136579685 79 Krabben2009-11-02
1234 Krabben 0.548737793959077 -0.178976216993869 92 Krabben2009-11-02
1235 Krabben 0.151661783782905 1.07089573938608 64 Krabben2009-11-02
1236 Krabben 0.740429660940677 -0.795351428359322 80 Krabben2009-11-02
1237 Krabben 0.370738203190448 -0.0762470150996263 52 Krabben2009-11-02
1238 Krabben 0.0968926789310198 -0.401556154431393 72 Krabben2009-11-02
1239 Krabben 0.507660965320162 -1.6343065771623 89 Krabben2009-11-02
1240 Krabben 0.343353650764505 -0.418677688080434 38 Krabben2009-11-02
1241 Krabben -0.218029673967323 0.471642061669666 65 Krabben2009-11-02
1242 Krabben 0.507660965320162 1.01953113843896 43 Krabben2009-11-02
1243 Krabben 0.603506898810963 -0.521406889974676 65 Krabben2009-11-02
1244 Krabben -0.368644712310009 1.44756947966497 68 Krabben2009-11-02
1245 Krabben -1.16279673266235 -0.418677688080434 71 Krabben2009-11-02
1246 Krabben -0.149568292902466 -1.4630912406719 82 Krabben2009-11-02
1247 Krabben -0.76572072248618 -0.298826952537151 67 Krabben2009-11-02
1248 Krabben -0.779412998699151 0.796951201001432 32 Krabben2009-11-02
1249 Luebesse -1.24495038994018 -0.0762470150996263 35 Luebesse2009-07-02
1250 Luebesse -0.218029673967323 0.0778467877417368 61 Luebesse2009-07-02
1251 Luebesse -0.149568292902466 1.90985088818906 69 Luebesse2009-07-02
1252 Luebesse 0.0147390216531912 -0.435799221729474 56 Luebesse2009-07-02
1253 Luebesse 0.808891042005534 0.231940590583101 63 Luebesse2009-07-02
1254 Luebesse -0.28649105503218 1.19074647492936 113 Luebesse2009-09-03
1255 Kastanienhof -1.92956420058875 0.368912859775423 94 Kastanienh2009-05-18
1256 Kastanienhof -1.49141136177367 -1.61718504351326 77 Kastanienh2009-05-18
1257 Kastanienhof -2.28556338212601 -0.178976216993869 98 Kastanienh2009-05-18
1258 Kastanienhof -2.42248614425572 -1.08641750039301 35 Kastanienh2009-05-18
1259 Kastanienhof -1.98433330544064 0.231940590583101 73 Kastanienh2009-05-18
1260 Kastanienhof -2.28556338212601 0.249062124232141 79 Kastanienh2009-05-18
1261 Kastanienhof -1.71048778118121 -0.401556154431393 53 Kastanienh2009-05-18
1262 Kastanienhof -1.73787233360715 0.266183657881181 90 Kastanienh2009-05-18
1263 Kastanienhof -2.55940890638544 -0.915202163902605 48 Kastanienh2009-05-18
1264 Kastanienhof -1.79264143845904 -0.127611616046747 103 Kastanienh2009-05-18
1265 Kastanienhof -2.34033248697789 0.642857398160069 86 Kastanienh2009-05-18
1266 Kastanienhof -1.87479509573687 0.129211388688858 83 Kastanienh2009-05-18
1267 Kastanienhof -2.01171785786658 -0.0420039478015456 42 Kastanienh2009-05-18
1268 Kastanienhof -1.82002599088498 -0.0420039478015456 72 Kastanienh2009-05-18
1269 Kastanienhof -2.17602517242224 0.334669792477343 52 Kastanienh2009-05-18
1270 Barth -0.122183740476523 0.180575989635979 75 Barth2009-07-06
1271 Barth 0.535045517746105 -0.333070019835232 83 Barth2009-05-04
1272 Barth -0.313875607458123 -0.127611616046747 33 Barth2009-05-04
1273 Barth 0.370738203190448 -0.69262222646508 50 Barth2009-05-04
1274 Barth -0.0947991880505802 1.70439248440057 22 Barth2009-05-04
1275 Barth 0.425507308042334 1.00240960478992 42 Barth2009-05-04
1276 Barth 1.11012111869091 0.368912859775423 72 Barth2009-07-06
1277 Barth 0.808891042005534 0.677100465458151 35 Barth2009-05-04
1278 Barth 0.699352832301762 -0.863837562955484 35 Barth2009-05-04
1279 Barth -0.259106502606237 0.112089855039818 26 Barth2009-05-04
1280 Barth 0.507660965320162 0.796951201001432 73 Barth2009-07-06
1281 Barth 1.11012111869091 -0.367313087133313 63 Barth2009-05-04
1282 Barth 0.644583727449877 1.34484027777072 75 Barth2009-07-06
1283 Barth 0.343353650764505 -0.538528423623717 31 Barth2009-05-04
1284 Barth 0.398122755616391 0.899680402895676 63 Barth2009-07-06
1285 Barth -0.28649105503218 1.1222603403332 40 Barth2009-07-06
1286 Barth 0.0421235740791341 -0.24746235159003 33 Barth2009-05-04
1287 Barth 0.151661783782905 0.454520528020625 91 Barth2009-07-06
1288 Barth 0.48027641289422 1.73863555169865 35 Barth2009-05-04
1289 Barth 1.11012111869091 -0.144733149695788 33 Barth2009-05-04
1290 Barth 1.02796746141308 0.283305191530221 22 Barth2009-05-04
1291 Barth 0.836275594431477 0.026482186794616 32 Barth2009-07-06
1292 Barth -0.47818292201378 -0.538528423623717 24 Barth2009-05-04
1293 Barth 1.49350485265411 -1.32611897147957 73 Barth2009-05-04
1294 Barth 0.535045517746105 0.557249729914868 83 Barth2009-07-06
1295 Barth 0.0421235740791341 0.21481905693406 47 Barth2009-07-06
